Date,Open,High,Low,Close,Volume,AVG
2013-04-17,93.07,113.0,86.0,109.010002,16845410,100.2700005
2013-04-18,109.010002,136.429993,105.540001,118.480003,30713924,117.36499975
2013-04-19,118.480003,132.0,115.0,126.620003,9222871,123.0250015
2013-04-20,126.620003,130.5,110.0,119.199997,12044404,121.58
2013-04-21,119.199997,127.400002,118.5,127.400002,7289977,123.12500025
2013-04-22,127.400002,144.020004,124.970001,143.479996,15637961,134.96750075
2013-04-23,143.479996,166.429993,140.970001,154.199997,34351545,151.26999675000005
2013-04-24,154.199997,162.0,120.089996,141.71000700000005,26847891,144.5
2013-04-25,141.71000700000005,144.990005,121.449997,136.899994,17061324,136.26250075000002
2013-04-26,136.899994,139.880005,122.709999,128.0,7855443,131.8724995
2013-04-27,128.0,136.679993,127.5,134.440002,3665399,131.65499875
2013-04-28,134.440002,149.080002,133.0,144.0,9987126,140.130001
2013-04-29,144.0,146.929993,134.0,139.229996,9124397,141.03999725
2013-04-30,139.229996,140.059998,104.0,116.379997,21790982,124.91749775
2013-05-01,116.379997,126.900002,91.110001,106.25,24937319,110.16
2013-05-02,106.25,109.0,79.0,98.099998,22502892,98.0874995
2013-05-03,98.099998,116.300003,92.0,112.900002,14147864,104.82500075
2013-05-04,112.900002,118.849998,107.0,115.980003,9557650,113.68250075
2013-05-05,115.980003,124.900002,106.010002,112.25,17607427,114.78500175
2013-05-06,112.25,114.0,97.519997,109.599998,14904474,108.34249875
2013-05-07,109.599998,116.779999,109.5,113.199997,6996024,112.2699985
2013-05-08,113.199997,113.720001,108.800003,112.800003,3010117,112.130001
2013-05-09,112.800003,122.5,111.540001,117.699997,9145408,116.13500025
2013-05-10,117.699997,118.739998,113.0,115.639999,3240171,116.2699985
2013-05-11,115.639999,117.470001,112.400002,114.82,2361969,115.0825005
2013-05-12,114.82,118.879997,114.5,117.980003,3063381,116.545
2013-05-13,117.980003,119.800003,109.419998,111.400002,10082102,114.6500015
2013-05-14,111.400002,116.440002,103.019997,114.220001,13006447,111.2700005
2013-05-15,114.220001,118.970001,112.099998,118.209999,5222066,115.87499975
2013-05-16,118.209999,125.559998,116.57,123.5,9608029,120.95999925
2013-05-17,123.5,125.309998,122.25,123.209999,2804847,123.56749925
2013-05-18,123.209999,124.5,119.5,122.5,2507881,122.42749975
2013-05-19,122.5,123.690002,120.099998,122.019997,2118341,122.07749925
2013-05-20,122.019997,123.080002,121.099998,122.889999,1637410,122.272499
2013-05-21,122.889999,124.5,122.0,123.800003,2252949,123.29750049999998
2013-05-22,123.800003,126.93,123.0,126.300003,2772751,125.0075015
2013-05-23,126.300003,133.979996,125.360001,133.100006,6333389,129.6850015
2013-05-24,133.100006,133.5,128.199997,131.990005,2203681,131.697502
2013-05-25,131.990005,136.0,130.610001,133.5,3130389,133.0250015
2013-05-26,133.5,135.470001,124.0,129.770004,6056707,130.68500125
2013-05-27,129.770004,130.630005,125.400002,129.0,2918762,128.70000275
2013-05-28,129.0,132.720001,127.599998,132.25,2509796,130.39249975
2013-05-29,132.25,132.399994,126.5,128.800003,3195601,129.98749924999998
2013-05-30,128.800003,130.0,126.330002,128.820007,2124938,128.487503
2013-05-31,128.820007,129.78999299999998,127.099998,129.300003,816323,128.75250025000005
2013-06-01,129.300003,130.100006,115.0,122.5,12335011,124.22500225
2013-06-02,122.5,122.779999,115.110001,120.739998,3439235,120.2824995
2013-06-03,120.739998,123.989998,118.790001,121.400002,2657125,121.22999975
2013-06-04,121.400002,123.5,119.5,121.900002,2021380,121.575001
2013-06-05,121.900002,123.300003,117.0,118.970001,2646311,120.2925015
2013-06-06,118.970001,119.129997,106.150002,111.0,7372031,113.8125
2013-06-07,111.0,113.190002,107.0,107.889999,1874098,109.77000025
2013-06-08,107.889999,108.989998,88.0,100.440002,14647793,101.32999975
2013-06-09,100.440002,110.629997,95.0,106.349998,6786321,103.10499925
2013-06-10,106.349998,109.599998,103.230003,109.0,1727992,107.04499975
2013-06-11,109.0,112.25,106.0,108.779999,1934487,109.00749975
2013-06-12,108.779999,110.300003,100.300003,103.949997,3204375,105.8325005
2013-06-13,103.949997,104.699997,97.099998,100.0,3629511,101.437498
2013-06-14,100.0,103.699997,97.5,99.800003,2264105,100.25
2013-06-15,99.800003,101.75,98.900002,99.900002,865174,100.08750175
2013-06-16,99.900002,102.400002,98.900002,101.949997,1534858,100.78750075
2013-06-17,101.949997,113.300003,101.029999,107.349998,6510457,105.90749925
2013-06-18,107.349998,110.989998,104.660004,108.25,1895919,107.8125
2013-06-19,108.25,114.480003,107.120003,111.290001,4795256,110.28500175
2013-06-20,111.290001,115.010002,107.559998,109.5,4241011,110.84000025
2013-06-21,109.5,109.959999,107.510002,108.199997,791157,108.7924995
2013-06-22,108.199997,109.0,106.199997,107.900002,1188748,107.824999
2013-06-23,107.900002,108.330002,100.760002,102.089996,2986235,104.7700005
2013-06-24,102.089996,109.980003,100.0,103.330002,9760027,103.85000025
2013-06-25,103.330002,105.489998,101.830002,104.0,1378467,103.6625005
2013-06-26,104.0,104.0,100.059998,101.739998,1505488,102.449999
2013-06-27,101.739998,101.790001,92.25,94.660004,4625623,97.61000075
2013-06-28,94.660004,100.440002,93.0,95.0,2469705,95.7750015
2013-06-29,95.0,98.120003,93.849998,97.510002,831721,96.12000075
2013-06-30,97.510002,98.18,86.010002,88.050003,4854051,92.43750175
2013-07-01,88.050003,92.57,87.510002,90.410004,2501192,89.63500225
2013-07-02,90.410004,91.199997,76.0,78.889999,6126930,84.125
2013-07-03,78.889999,84.269997,72.0,80.040001,4976159,78.79999925
2013-07-04,80.040001,80.599998,65.41999799999999,68.5,6478104,73.63999924999997
2013-07-05,68.5,75.0,66.809998,69.660004,2885730,69.9925005
2013-07-06,69.660004,77.0,66.599998,76.5,3040545,72.4400005
2013-07-07,76.5,80.0,72.459999,76.0,4542089,76.23999975
2013-07-08,76.0,78.300003,72.510002,76.699997,2462927,75.8775005
2013-07-09,76.699997,89.839996,75.529999,88.0,4950378,82.51749799999997
2013-07-10,88.0,90.699997,85.0,88.980003,3115116,88.17
2013-07-11,88.980003,104.169998,88.0,93.989998,9793701,93.78499975
2013-07-12,93.989998,98.32,87.760002,98.32,3206472,94.5975
2013-07-13,98.32,99.0,92.860001,94.419998,1183919,96.14999975
2013-07-14,94.419998,101.940002,93.110001,98.889999,3407701,97.09
2013-07-15,98.889999,100.730003,96.0,97.099998,1626929,98.18
2013-07-16,97.099998,100.0,96.18,98.5,1702482,97.9449995
2013-07-17,98.5,98.800003,86.199997,90.07,5415947,93.3925
2013-07-18,90.07,95.199997,87.599998,92.0,2547076,91.21749875
2013-07-19,92.0,93.099998,89.269997,89.82,865043,91.04749875
2013-07-20,89.82,92.0,88.0,92.0,785274,90.455
2013-07-21,92.0,92.0,89.800003,91.599998,839143,91.35000025
2013-07-22,91.599998,97.129997,91.599998,95.559998,2333940,93.97249775
2013-07-23,95.559998,95.989998,92.300003,95.089996,1382398,94.73499875
2013-07-24,95.089996,97.480003,93.57,96.949997,2171816,95.772499
2013-07-25,96.949997,97.480003,96.0,96.019997,1079418,96.61249925
2013-07-26,96.019997,97.0,93.0,94.400002,1430771,95.10499975
2013-07-27,94.400002,100.580002,94.0,98.779999,4160191,96.94000075
2013-07-28,98.779999,102.849998,98.449997,101.480003,2499727,100.38999925
2013-07-29,101.480003,107.989998,100.470001,107.959999,2893318,104.47500025
2013-07-30,107.959999,111.650002,103.550003,106.209999,4916334,107.34250075
2013-07-31,106.209999,108.0,103.0,104.0,1580804,105.30249975
2013-08-01,104.0,108.0,101.209999,104.5,2893759,104.42749975
2013-08-02,104.5,105.889999,102.0,104.949997,923169,104.334999
2013-08-03,104.949997,106.0,103.5,105.120003,670427,104.8925
2013-08-04,105.120003,107.769997,105.0,106.720001,1647464,106.15250025
2013-08-05,106.720001,107.5,105.110001,106.559998,1424757,106.4725
2013-08-06,106.559998,106.959999,105.220001,105.989998,819975,106.182499
2013-08-07,105.989998,106.650002,100.959999,103.050003,2481342,104.1625005
2013-08-08,103.050003,105.790001,101.940002,102.800003,1238426,103.39500225
2013-08-09,102.800003,103.900002,102.379997,103.0,411941,103.0200005
2013-08-10,103.0,105.190002,102.699997,105.0,853962,103.97249975
2013-08-11,105.0,108.120003,103.5,106.809998,2131117,105.85750025
2013-08-12,106.809998,109.639999,104.5,109.599998,2014623,107.63749875
2013-08-13,109.599998,115.0,108.0,112.559998,5689765,111.289999
2013-08-14,112.559998,113.32,108.779999,109.989998,1759713,111.16249875
2013-08-15,109.989998,112.300003,108.209999,108.989998,1484874,109.87249950000002
2013-08-16,108.989998,114.0,108.230003,112.75,1430522,110.99250025
2013-08-17,112.75,114.690002,112.0,113.379997,1093513,113.20499975
2013-08-18,113.379997,123.75,111.769997,118.5,6273089,116.8499985
2013-08-19,118.5,123.010002,116.82,121.199997,2926824,119.88249975
2013-08-20,121.199997,125.0,119.68,123.300003,3760529,122.295
2013-08-21,123.300003,124.489998,120.540001,122.0,1695452,122.5825005
2013-08-22,122.0,122.0,118.440002,118.510002,2324780,120.237501
2013-08-23,118.510002,121.389999,118.019997,119.599998,1068849,119.379999
2013-08-24,119.599998,122.989998,119.139999,122.110001,904128,120.959999
2013-08-25,122.110001,122.970001,119.919998,120.07,1386290,121.2675
2013-08-26,120.07,133.0,120.0,131.28999299999998,6882690,126.08999825
2013-08-27,131.28999299999998,131.720001,128.020004,128.759995,1627390,129.94749825
2013-08-28,128.759995,131.199997,128.179993,129.300003,1059179,129.35999700000002
2013-08-29,129.300003,142.759995,128.559998,138.029999,6269713,134.66249875
2013-08-30,138.029999,148.699997,135.889999,141.0,4452962,140.90499875
2013-08-31,141.0,147.28999299999995,141.0,146.009995,2035993,143.824997
2013-09-01,146.009995,148.5,142.110001,144.0,1546327,145.154999
2013-09-02,144.0,148.910004,142.199997,144.0,2461257,144.77750025
2013-09-03,144.0,145.800003,130.089996,132.509995,3945752,138.0999985
2013-09-04,132.509995,137.970001,127.239998,130.199997,3561373,131.97999775
2013-09-05,130.199997,134.0,121.900002,121.900002,2435581,127.00000025
2013-09-06,121.900002,131.020004,121.25,128.990005,1796862,125.79000275
2013-09-07,128.990005,129.869995,124.059998,126.32,926689,127.30999950000002
2013-09-08,126.32,137.479996,124.0,133.100006,3908439,130.2250005
2013-09-09,133.100006,136.020004,131.380005,132.619995,1184452,133.2800025
2013-09-10,132.619995,145.899994,127.5,142.100006,5706218,137.02999875
2013-09-11,142.100006,145.520004,137.509995,139.350006,2886300,141.12000275
2013-09-12,139.350006,145.600006,137.820007,140.660004,2869985,140.85750575000003
2013-09-13,140.660004,142.0,136.5,136.71000700000002,1237692,138.96750275
2013-09-14,136.71000700000002,141.0,135.03999299999998,138.300003,886151,137.76250075000002
2013-09-15,138.300003,142.229996,137.899994,139.419998,1480693,139.46249774999998
2013-09-16,139.419998,141.369995,138.0,139.149994,1344189,139.48499675
2013-09-17,139.149994,142.0,139.009995,140.410004,1328386,140.14249825000002
2013-09-18,140.410004,141.199997,131.139999,135.050003,2862334,136.95000075000002
2013-09-19,135.050003,137.279999,131.0,133.809998,1484557,134.28500000000005
2013-09-20,133.809998,135.990005,132.0,134.380005,682674,134.045002
2013-09-21,134.380005,135.0,131.0,134.0,782376,133.59500125
2013-09-22,134.0,135.0,132.0,133.399994,799461,133.5999985
2013-09-23,133.399994,136.589996,132.5,134.779999,1148734,134.31749725
2013-09-24,134.779999,138.0,134.699997,135.0,1293657,135.619999
2013-09-25,135.0,139.0,134.71000700000002,137.100006,886908,136.45250325
2013-09-26,137.100006,142.660004,134.830002,138.929993,3757634,138.38000125
2013-09-27,138.929993,143.0,138.020004,142.5,1918884,140.61249924999998
2013-09-28,142.5,145.809998,141.360001,143.880005,2611317,143.387501
2013-09-29,143.880005,145.809998,138.119995,141.899994,2067367,142.427498
2013-09-30,141.899994,144.440002,139.410004,140.300003,1344565,141.51250075000004
2013-10-01,140.300003,141.929993,109.699997,123.0,13888930,128.73249825
2013-10-02,123.0,132.0,120.099998,130.990005,4488527,126.52250075
2013-10-03,130.990005,139.800003,128.5,136.820007,2491501,134.02750375
2013-10-04,136.820007,138.0,135.300003,136.699997,679668,136.70500175
2013-10-05,136.699997,138.0,134.100006,137.800003,665512,136.6500015
2013-10-06,137.800003,139.0,135.119995,135.800003,1006277,136.93000024999998
2013-10-07,135.800003,137.779999,135.649994,136.490005,707471,136.43000025
2013-10-08,136.490005,142.100006,135.800003,139.5,2431349,138.47250350000002
2013-10-09,139.5,141.690002,138.509995,140.410004,1551392,140.02750025
2013-10-10,140.410004,141.850006,138.869995,140.100006,1013106,140.30750275
2013-10-11,140.100006,143.050003,139.389999,142.889999,1559472,141.35750174999995
2013-10-12,142.889999,147.649994,141.5,147.529999,2342049,144.892498
2013-10-13,147.529999,153.690002,146.029999,151.369995,4512823,149.65499875
2013-10-14,151.369995,158.100006,150.619995,158.089996,2416464,154.54499800000005
2013-10-15,158.089996,162.990005,144.199997,152.820007,6636228,154.52500125
2013-10-16,152.820007,159.940002,150.75,157.589996,2470394,155.27500125
2013-10-17,157.589996,168.28999299999995,156.490005,168.279999,4225505,162.66249825
2013-10-18,168.279999,195.800003,167.080002,183.149994,10000685,178.57749950000004
2013-10-19,183.149994,186.100006,177.240005,186.100006,2087108,183.14750275
2013-10-20,186.100006,197.369995,183.179993,192.779999,4613540,189.85749825
2013-10-21,192.779999,205.5,192.789993,202.990005,6761835,198.51499925
2013-10-22,202.990005,227.979996,200.699997,227.970001,8526441,214.90999975
2013-10-23,227.970001,233.380005,175.300003,206.979996,19649229,210.90750125
2013-10-24,206.979996,208.970001,176.600006,197.880005,6934330,197.607502
2013-10-25,197.880005,198.410004,186.990005,188.559998,2322934,192.96000300000003
2013-10-26,188.559998,207.809998,188.949997,206.910004,2633454,198.05749925000003
2013-10-28,206.910004,209.789993,200.419998,206.899994,2287257,206.00499725
2013-10-29,206.899994,216.5,204.199997,216.0,2119311,210.89999775
2013-10-30,216.0,216.490005,203.990005,208.0,2853902,211.1200025
2013-10-31,208.0,214.990005,205.429993,211.169998,1121246,209.897499
2013-11-01,211.169998,214.949997,209.710007,213.429993,1251780,212.31499875000003
2013-11-02,213.429993,214.860001,211.0,211.690002,1041300,212.74499900000004
2013-11-03,211.690002,226.949997,212.100006,224.0,2694954,218.68500125
2013-11-04,224.0,238.979996,221.949997,238.160004,4167915,230.77249925
2013-11-05,238.160004,258.869995,229.0,251.300003,11094612,244.3325005
2013-11-06,251.300003,272.519989,251.410004,264.100006,10223786,259.83250050000004
2013-11-07,264.100006,324.209991,263.600006,309.649994,25582885,290.38999925
2013-11-08,309.649994,358.0,308.01001,355.0,15072022,332.665001
2013-11-09,355.0,394.98999,339.98999,367.790009,18427776,364.44249725
2013-11-10,367.790009,372.519989,289.959991,336.320007,24225281,341.64749900000004
2013-11-11,336.320007,375.98999,321.410004,362.980011,6330618,349.17500299999995
2013-11-12,362.980011,391.790009,358.970001,380.040009,8309810,373.4450075
2013-11-13,380.040009,444.970001,372.170013,434.850006,14780190,408.00750725
2013-11-14,434.850006,447.48999,402.540009,433.3999940000001,13453174,429.56999975
2013-11-15,433.3999940000001,457.920013,412.970001,433.920013,12273745,434.55250525
2013-11-16,433.920013,476.940002,427.9800110000001,461.959991,8737836,450.20000425
2013-11-17,461.959991,536.75,456.9800110000001,528.299988,13340495,495.9974975
2013-11-18,528.299988,787.929993,521.97998,785.429993,45461600,655.9099884999999
2013-11-19,785.429993,900.919983,502.609985,645.6900019999998,69095497,708.66249075
2013-11-20,645.6900019999998,649.98999,453.290009,637.969971,50748177,596.7349929999999
2013-11-21,637.969971,784.320007,595.1900019999998,764.909973,27128283,695.59748825
2013-11-22,764.909973,821.98999,682.280029,802.0,22686962,767.7949980000002
2013-11-23,802.0,890.0300289999999,799.539978,832.5,17908081,831.0175017500002
2013-11-24,832.5,854.98999,745.210022,795.01001,20776035,806.9275054999999
2013-11-25,795.01001,849.98999,758.950012,829.98999,21438670,808.4850005000002
2013-11-26,829.98999,974.960022,825.080017,969.960022,28285852,899.9975127500003
2013-11-27,969.960022,1094.780029,914.27002,1079.890015,37868643,1014.7250215
2013-11-28,1079.890015,1224.47998,1032.060059,1101.380005,42912383,1109.45251475
2013-11-29,1101.380005,1241.920044,1049.959961,1206.930054,45030632,1150.047516
2013-11-30,1206.930054,1232.939941,1150.160034,1205.660034,18266602,1198.92251575
2013-12-01,1205.660034,1216.839966,840.2700199999998,1004.390015,83244488,1066.79000875
2013-12-02,1004.390015,1117.72998,974.969971,1096.560059,39234863,1048.41250625
2013-12-03,1096.560059,1185.630005,1064.910034,1154.859985,21865760,1125.49002075
2013-12-04,1154.859985,1239.699951,1131.349976,1237.550049,19409766,1190.86499025
2013-12-05,1237.550049,1239.859985,869.98999,1106.349976,62292919,1113.4375
2013-12-06,1106.349976,1118.930054,800.070007,845.0200199999998,50747162,967.59251425
2013-12-07,845.0200199999998,895.9600220000002,576.030029,697.02002,70727083,753.50752275
2013-12-08,697.02002,828.960022,653.030029,803.960022,23044397,745.74252325
2013-12-09,803.960022,980.030029,787.72998,918.950012,24553208,872.6675107499998
2013-12-10,918.950012,1067.699951,911.960022,1033.719971,21734994,983.082489
2013-12-11,1033.719971,1056.76001,856.0599980000002,919.929993,23051224,966.617493
2013-12-12,919.929993,940.97998,839.51001,899.9799800000002,8798283,900.09999075
2013-12-13,899.9799800000002,989.890015,882.1099849999998,936.77002,16173632,927.1875
2013-12-14,936.77002,947.929993,875.1099849999998,908.940002,10532106,917.1875
2013-12-15,908.940002,927.900024,837.97998,919.880005,13302074,898.67500275
2013-12-16,919.880005,924.940002,714.030029,759.919983,32899151,829.6925047499999
2013-12-17,759.919983,779.960022,678.880005,714.969971,22933905,733.43249525
2013-12-18,714.969971,716.98999,454.859985,540.97998,62529030,606.9499815
2013-12-19,540.97998,745.960022,522.4400019999998,731.950012,29980041,635.332504
2013-12-20,731.950012,774.3900150000002,621.25,649.960022,24291048,694.3875122500001
2013-12-21,649.960022,690.0,610.0,640.47998,9550420,647.6100005
2013-12-22,640.47998,699.909973,614.950012,639.48999,7693603,648.70748875
2013-12-23,639.48999,724.919983,631.01001,713.23999,10210388,677.16499325
2013-12-24,713.23999,729.9400019999998,665.97998,702.75,7647250,702.977493
2013-12-25,702.75,709.950012,673.929993,707.25,3721814,698.47000125
2013-12-26,707.25,829.630005,707.210022,801.97998,18209291,761.5175017500002
2013-12-27,801.97998,836.830017,767.869995,803.049988,11073604,802.432495
2013-12-28,803.049988,805.969971,715.599976,761.98999,10127883,771.6524812499998
2013-12-29,761.98999,803.950012,734.97998,784.960022,5448579,771.4700009999998
2013-12-30,784.960022,818.830017,780.960022,804.830017,8411786,797.3950195
2013-12-31,804.830017,813.9400019999998,776.960022,805.9400019999998,7294004,800.4175107499998
2014-01-01,805.9400019999998,829.929993,770.969971,815.9400019999998,8663855,805.694992
2014-01-02,815.9400019999998,886.2100220000002,810.469971,856.909973,10826907,842.382492
2014-01-03,856.909973,888.2299800000002,839.4400019999998,884.26001,8409629,867.20999125
2014-01-04,884.26001,932.159973,848.320007,924.690002,12784626,897.3574980000001
2014-01-05,924.690002,1029.859985,911.359985,1014.73999,20789364,970.1624905
2014-01-06,1014.73999,1093.439941,964.73999,1012.650024,23622237,1021.39248625
2014-01-07,1012.650024,1043.97998,879.849976,879.900024,21753921,954.095001
2014-01-08,879.900024,966.900024,858.900024,938.840027,12942254,911.13502475
2014-01-09,938.840027,964.640015,866.5499880000001,936.950012,13202619,926.7450105
2014-01-10,936.950012,964.840027,905.880005,957.76001,5909107,941.3575135
2014-01-11,957.76001,1010.840027,935.0,1005.320007,10948175,977.230011
2014-01-12,1005.320007,1022.669983,922.070007,939.789978,9620090,972.46249375
2014-01-13,939.789978,949.23999,879.9400019999998,922.909973,9220891,922.96998575
2014-01-14,922.909973,942.469971,904.190002,919.280029,3960633,922.21249375
2014-01-15,919.280029,973.090027,915.059998,941.219971,6448062,937.16250625
2014-01-16,941.219971,955.530029,910.5,913.48999,4720008,930.1849975
2014-01-17,913.48999,929.75,867.2199710000001,894.159973,9203107,901.1549835
2014-01-18,894.159973,924.73999,884.73999,905.719971,5493742,902.339981
2014-01-19,905.719971,958.070007,901.880005,954.799988,7071649,930.11749275
2014-01-20,954.799988,980.539978,925.960022,955.950012,9981282,954.3125
2014-01-21,955.950012,974.25,943.179993,962.210022,6289022,958.89750675
2014-01-22,962.210022,973.940002,934.950012,950.950012,4503428,955.512512
2014-01-23,950.950012,958.059998,936.27002,944.159973,1839615,947.36000075
2014-01-24,944.159973,949.52002,902.890015,916.549988,5684047,928.279999
2014-01-25,916.549988,978.409973,915.859985,961.049988,7797108,942.9674835
2014-01-26,961.049988,1038.060059,950.659973,1007.0,13054605,989.192505
2014-01-27,1007.0,1021.450012,937.22998,943.539978,8052715,977.3049925
2014-01-28,943.539978,972.609985,911.650024,932.679993,9757613,940.119995
2014-01-29,932.679993,950.559998,918.859985,925.669983,5254878,931.94248975
2014-01-30,925.669983,953.23999,909.460022,941.390015,5026461,932.4400025
2014-01-31,941.390015,954.710022,924.590027,938.849976,4024749,939.88501
2014-02-01,938.849976,969.190002,927.799988,940.419983,4118865,944.06498725
2014-02-02,940.419983,959.380005,934.409973,953.309998,1495327,946.8799897500004
2014-02-03,953.309998,959.580017,931.669983,931.710022,2601784,944.067505
2014-02-04,931.710022,949.099976,900.76001,926.640015,4250751,927.05250575
2014-02-05,926.640015,939.75,890.0499880000001,904.52002,6865987,915.24000575
2014-02-06,904.52002,908.77002,800.929993,828.869995,15719958,860.7725069999998
2014-02-07,828.869995,833.070007,651.72998,695.650024,36412212,752.3300015
2014-02-08,695.650024,719.26001,632.080017,648.780029,15503790,673.9425200000002
2014-02-09,648.780029,694.119995,622.530029,659.570007,13186251,656.2500150000002
2014-02-10,659.570007,700.039978,500.040009,582.630005,24334044,610.5699997500002
2014-02-11,582.630005,609.710022,550.219971,578.960022,9621820,580.380005
2014-02-12,578.960022,585.119995,511.8999940000001,531.130005,11628634,551.777504
2014-02-13,531.130005,549.200012,451.329987,451.440002,14394464,495.7750015
2014-02-14,451.440002,500.029999,302.179993,427.679993,25084223,420.33249675
2014-02-15,427.679993,447.940002,310.079987,371.070007,18299075,389.19249725
2014-02-16,371.070007,540.030029,220.369995,299.799988,26267622,357.81750475
2014-02-17,299.799988,411.209991,263.359985,272.27999900000003,16532226,311.66249075
2014-02-18,272.27999900000003,370.119995,248.309998,293.950012,14130126,296.165001
2014-02-19,293.950012,308.630005,257.23999,261.52999900000003,8618299,280.33750150000003
2014-02-20,261.52999900000003,271.609985,109.220001,111.919998,16608347,188.56999575
2014-02-21,111.919998,160.149994,91.660004,111.559998,10115923,118.8224985
2014-02-22,111.559998,290.589996,96.720001,255.589996,11838225,188.61499775
2014-02-23,255.589996,349.149994,220.309998,310.170013,11158706,283.80500025
2014-02-24,310.170013,316.880005,131.850006,174.0,17929284,233.225006
2014-02-25,174.0,174.639999,102.330002,135.779999,3993023,146.6875
2014-02-26,135.779999,650.0,522.840027,593.1400150000002,383571,475.44001025
2014-02-27,593.1400150000002,629.900024,580.5,596.48999,322887,600.00750725
2014-02-28,596.48999,599.0,570.0,573.9400019999998,321170,584.8574980000001
2014-03-01,573.9400019999998,564.070007,262.769989,557.3900150000002,250331,489.54250325
2014-03-02,557.3900150000002,562.929993,541.539978,544.5599980000002,469498,551.604996
2014-03-03,544.5599980000002,695.4400019999998,545.419983,662.179993,794976,611.899994
2014-03-04,662.179993,686.219971,645.159973,661.849976,947328,663.85247825
2014-03-05,661.849976,665.969971,636.77002,658.299988,855787,655.7224887499998
2014-03-06,658.299988,661.830017,636.219971,648.26001,1367401,651.1524965
2014-03-07,648.26001,655.200012,600.3099980000002,616.72998,1498290,630.125
2014-03-08,616.72998,625.679993,588.580017,609.210022,1335982,610.0500030000001
2014-03-09,609.210022,637.599976,598.51001,627.049988,1209993,618.092499
2014-03-10,627.049988,633.679993,594.700012,612.969971,1648979,617.099991
2014-03-11,612.969971,619.700012,599.919983,608.6900019999998,1520733,610.319992
2014-03-12,608.6900019999998,640.789978,608.200012,619.429993,2022394,619.27749625
2014-03-13,619.429993,636.130005,616.0599980000002,625.039978,2168407,624.1649934999999
2014-03-14,625.039978,631.22998,610.6099849999998,614.030029,2514218,620.227493
2014-03-15,614.030029,628.830017,609.179993,624.030029,2168732,619.017517
2014-03-16,624.030029,627.280029,613.169983,619.1400150000002,2055390,620.9050139999999
2014-03-17,619.1400150000002,622.48999,602.73999,606.380005,2227123,612.6875
2014-03-18,606.380005,611.719971,585.659973,598.929993,2234320,600.6724855
2014-03-19,598.929993,607.080017,590.1400150000002,594.960022,2164735,597.77751175
2014-03-20,594.960022,598.409973,560.349976,565.98999,2471474,579.92749025
2014-03-21,565.98999,587.419983,540.219971,549.599976,2173864,560.8074799999998
2014-03-22,549.599976,569.960022,537.159973,564.340027,2078360,555.2649994999998
2014-03-23,564.340027,564.320007,538.630005,551.159973,2286135,554.6125030000002
2014-03-24,551.159973,572.52002,531.27002,567.5599980000002,2024402,555.6275027500002
2014-03-25,567.5599980000002,569.659973,550.429993,562.8900150000002,2172190,562.63499475
2014-03-26,562.8900150000002,575.419983,546.26001,562.450012,2087611,561.755005
2014-03-27,562.450012,567.75,460.450012,460.450012,2010894,512.775009
2014-03-28,460.450012,514.950012,453.75,482.609985,2022261,477.94000225
2014-03-29,482.609985,494.279999,473.779999,477.109985,2087784,481.944992
2014-03-30,446.920013,473.429993,422.48999,444.660004,1850592,446.875
2014-03-31,444.660004,487.350006,438.029999,463.450012,1845836,458.37250525
2014-04-01,463.450012,480.269989,409.25,424.369995,2004152,444.334999
2014-04-02,424.369995,448.73999,386.670013,436.30999800000006,1708540,424.022499
2014-04-03,436.30999800000006,456.459991,415.51001,444.359985,1127311,438.159996
2014-04-04,444.359985,461.170013,439.369995,456.630005,529964,450.3824995
2014-04-05,456.630005,472.380005,446.299988,455.690002,1644846,457.75
2014-04-06,455.690002,485.05999800000006,447.9800110000001,462.380005,1847982,462.777504
2014-04-07,462.380005,480.690002,457.570007,466.55999800000006,1839605,466.80000300000006
2014-04-08,466.55999800000006,479.660004,451.070007,457.339996,1809262,463.65750125
2014-04-09,457.339996,463.450012,384.630005,384.630005,1547153,422.5125045
2014-04-10,384.630005,450.3999940000001,355.709991,435.14001500000006,2175242,406.47000125
2014-04-11,435.14001500000006,469.829987,428.019989,437.6499940000001,2293511,442.65999625
2014-04-12,437.6499940000001,454.1499940000001,409.850006,427.600006,2143146,432.3125
2014-04-13,427.600006,497.829987,420.079987,478.380005,3546258,455.97249625
2014-04-14,478.380005,526.630005,466.429993,526.429993,3945871,499.467499
2014-04-15,526.429993,549.049988,496.079987,536.950012,4192651,527.1274950000001
2014-04-16,536.950012,537.030029,486.89001500000006,502.0,4097576,515.7175139999999
2014-04-17,502.0,512.150024,472.0,485.519989,4112826,492.91750325
2014-04-18,485.519989,516.8900150000002,473.160004,506.019989,4154929,495.39749925
2014-04-19,506.019989,522.219971,488.690002,498.51001,3879198,503.8599929999999
2014-04-20,498.51001,524.669983,490.660004,495.160004,3688692,502.25000025
2014-04-21,495.160004,520.51001,483.39001500000006,487.910004,2824567,496.74250825000007
2014-04-22,487.910004,509.959991,482.25,487.299988,2340457,491.85499575
2014-04-23,487.299988,507.329987,477.220001,500.290009,2075376,493.03499625
2014-04-24,500.290009,502.48999,438.329987,464.48999,3000226,476.3999940000001
2014-04-25,464.48999,468.679993,448.570007,457.869995,3157540,459.90249625
2014-04-26,457.869995,461.3999940000001,437.39001500000006,443.179993,3154922,449.95999925000007
2014-04-27,443.179993,451.119995,420.779999,441.920013,2004954,439.25
2014-04-28,441.920013,453.779999,430.709991,446.119995,1670352,443.1324995
