,PM2.5,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2004-10-01 16:00:00,26.0,11.0,46.0,400.0,56.0,19.2,1010.0,15.7,0.0,1.0
2004-10-01 17:00:00,32.0,7.0,59.0,400.0,34.0,18.6,1010.1,16.2,0.0,0.0
2004-10-01 18:00:00,32.0,6.0,63.0,400.0,26.0,19.0,1010.2,16.8,0.0,0.7
2004-10-01 19:00:00,30.0,6.0,65.0,400.0,20.0,18.8,1010.4,16.8,0.0,0.0
2004-10-01 20:00:00,37.0,5.0,82.0,500.0,1.0,19.1,1010.3,17.1,0.0,0.0
2004-10-01 21:00:00,36.0,6.0,84.0,500.0,1.0,19.0,1009.9,17.3,0.0,1.0
2004-10-01 22:00:00,43.0,9.0,83.0,600.0,1.0,18.9,1010.5,17.2,0.0,0.5
2004-10-01 23:00:00,55.0,10.0,76.0,800.0,1.0,18.6,1010.4,17.6,0.0,1.0
2004-10-02 00:00:00,56.0,8.0,73.0,700.0,1.0,18.9,1010.5,17.9,0.0,1.0
2004-10-02 01:00:00,60.0,10.0,73.0,1000.0,1.0,19.4,1010.6,17.9,0.0,0.2
2004-10-02 02:00:00,63.0,9.0,70.0,1100.0,1.0,20.2,1010.9,17.8,0.0,1.0
2004-10-02 03:00:00,68.0,11.0,65.0,1500.0,1.0,21.2,1010.9,18.0,0.0,1.5
2004-10-02 04:00:00,86.0,10.0,68.0,1400.0,1.0,21.7,1010.2,17.5,0.0,1.2
2004-10-02 05:00:00,72.0,13.0,73.0,1400.0,1.0,21.6,1010.2,17.4,0.0,0.7
2004-10-02 06:00:00,72.0,13.0,73.0,1400.0,3.0,21.4,1009.5,17.8,0.0,1.4
2004-10-02 07:00:00,78.0,9.0,85.0,900.0,3.0,21.2,1009.1,17.6,0.0,0.8
2004-10-02 08:00:00,96.0,10.0,99.0,1000.0,2.0,22.3,1008.6,16.6,0.0,0.5
2004-10-02 09:00:00,104.0,13.0,94.0,1200.0,14.0,21.6,1008.6,16.5,0.0,1.2
2004-10-02 10:00:00,93.0,12.0,94.0,1000.0,24.0,21.3,1008.9,17.5,0.0,0.9
2004-10-02 11:00:00,97.0,11.0,110.0,1200.0,6.0,20.8,1008.6,17.0,0.0,0.0
2004-10-02 12:00:00,91.0,11.0,117.0,1200.0,1.0,20.1,1008.7,16.5,0.0,0.8
2004-10-02 13:00:00,91.0,11.0,111.0,1200.0,1.0,19.3,1009.1,17.1,0.0,0.4
2004-10-02 14:00:00,105.0,14.0,111.0,2000.0,1.0,19.5,1009.0,17.1,0.0,0.0
2004-10-02 15:00:00,123.0,18.0,103.0,2400.0,1.0,19.6,1009.1,17.4,0.0,0.6
2004-10-02 16:00:00,127.0,19.0,99.0,2700.0,1.0,19.8,1008.5,17.8,0.0,0.6
2004-10-02 17:00:00,134.0,24.0,99.0,3000.0,1.0,20.0,1008.8,17.4,0.0,0.9
2004-10-02 18:00:00,143.0,25.0,98.0,3300.0,1.0,20.0,1008.1,17.6,0.0,0.2
2004-10-02 19:00:00,138.0,23.0,89.0,3300.0,1.0,19.8,1008.1,18.1,0.0,0.5
2004-10-02 20:00:00,137.0,23.0,77.0,3200.0,1.0,19.3,1009.0,17.8,0.4,2.1
2004-10-02 21:00:00,136.0,17.0,66.0,2700.0,1.0,18.6,1009.1,18.1,10.9,1.4
2004-10-02 22:00:00,109.0,9.0,67.0,1700.0,1.0,17.0,1009.5,15.7,1.7,2.7
2004-10-02 23:00:00,74.0,8.0,46.0,1300.0,6.0,15.8,1011.0,13.1,0.2,2.3
2004-10-03 00:00:00,13.0,6.0,20.0,300.0,35.0,15.2,1011.0,12.1,0.5,3.4
2004-10-03 01:00:00,8.0,3.0,22.0,200.0,32.0,15.8,1012.3,10.1,0.1,2.0
2004-10-03 02:00:00,7.0,1.0,23.0,200.0,31.0,15.5,1013.2,8.5,0.2,2.2
2004-10-03 03:00:00,8.0,4.0,28.0,300.0,25.0,15.8,1013.5,7.8,0.1,2.6
2004-10-03 04:00:00,13.0,7.0,32.0,300.0,18.0,16.1,1014.0,8.6,0.0,2.7
2004-10-03 05:00:00,12.0,6.0,31.0,300.0,18.0,14.7,1013.9,8.6,0.4,3.7
2004-10-03 06:00:00,9.0,9.0,25.0,300.0,13.0,15.9,1014.0,7.6,0.1,2.6
2004-10-03 07:00:00,7.0,8.0,23.0,300.0,14.0,16.5,1013.6,7.2,0.0,3.1
2004-10-03 08:00:00,3.0,11.0,22.0,300.0,14.0,16.9,1013.7,6.4,0.0,2.0
2004-10-03 09:00:00,7.0,12.0,23.0,300.0,13.0,17.0,1014.2,5.9,0.0,1.8
2004-10-03 10:00:00,9.0,10.0,24.0,300.0,14.0,16.7,1014.7,5.3,0.0,2.4
2004-10-03 11:00:00,6.0,10.0,28.0,300.0,10.0,16.4,1015.0,6.2,0.0,2.1
2004-10-03 12:00:00,14.0,11.0,36.0,400.0,1.0,15.1,1015.5,7.4,0.0,1.0
2004-10-03 13:00:00,14.0,7.0,42.0,400.0,1.0,12.8,1015.7,7.5,0.0,0.5
2004-10-03 14:00:00,14.0,7.0,42.0,400.0,1.0,11.3,1016.3,8.9,0.0,0.5
2004-10-03 15:00:00,19.0,6.0,39.0,1100.0,1.0,10.4,1016.6,9.2,0.0,0.7
2004-10-03 16:00:00,18.0,6.0,39.0,1100.0,1.0,9.7,1016.7,8.1,0.0,0.5
2004-10-03 17:00:00,17.0,4.0,37.0,500.0,1.0,9.6,1016.6,8.5,0.0,0.7
2004-10-03 18:00:00,23.0,5.0,36.0,500.0,1.0,10.0,1016.9,7.8,0.0,0.7
2004-10-03 19:00:00,20.0,6.0,35.0,600.0,1.0,10.5,1017.1,7.6,0.0,1.5
2004-10-03 20:00:00,13.0,8.0,36.0,400.0,1.0,10.5,1017.2,7.2,0.0,1.3
2004-10-03 21:00:00,13.0,5.0,42.0,300.0,1.0,10.4,1017.3,5.8,0.0,0.9
2004-10-03 22:00:00,7.0,6.0,46.0,300.0,1.0,9.8,1017.5,6.0,0.0,1.4
2004-10-03 23:00:00,6.0,10.0,47.0,300.0,1.0,10.7,1017.7,4.4,0.0,1.4
2004-10-04 00:00:00,10.0,13.0,46.0,300.0,1.0,11.7,1018.7,4.9,0.0,1.3
2004-10-04 01:00:00,6.0,9.0,45.0,300.0,1.0,13.5,1018.9,4.6,0.0,2.5
2004-10-04 02:00:00,8.0,10.0,39.0,400.0,3.0,15.3,1019.2,5.2,0.0,1.6
2004-10-04 03:00:00,10.0,13.0,34.0,500.0,10.0,16.7,1018.8,4.0,0.0,2.7
2004-10-04 04:00:00,9.0,13.0,29.0,400.0,20.0,17.8,1018.1,2.5,0.0,1.9
2004-10-04 05:00:00,3.0,6.0,22.0,300.0,31.0,19.7,1016.9,2.1,0.0,2.6
2004-10-04 06:00:00,3.0,6.0,15.0,300.0,46.0,20.7,1016.0,1.5,0.0,2.2
2004-10-04 07:00:00,4.0,7.0,15.0,300.0,51.0,21.6,1014.9,2.3,0.0,1.3
2004-10-04 08:00:00,3.0,7.0,14.0,300.0,57.0,22.3,1014.4,0.7,0.0,2.8
2004-10-04 09:00:00,3.0,6.0,15.0,300.0,60.0,22.8,1013.6,1.7,0.0,1.0
2004-10-04 10:00:00,3.0,7.0,15.0,300.0,65.0,22.0,1013.4,-0.7,0.0,2.1
2004-10-04 11:00:00,3.0,7.0,17.0,300.0,65.0,18.7,1014.0,4.1,0.0,0.7
2004-10-04 12:00:00,3.0,3.0,28.0,300.0,56.0,13.6,1014.6,5.5,0.0,0.8
2004-10-04 13:00:00,10.0,3.0,62.0,400.0,17.0,12.8,1015.3,8.1,0.0,0.9
2004-10-04 14:00:00,20.0,7.0,87.0,700.0,1.0,12.8,1015.8,4.7,0.0,0.9
2004-10-04 15:00:00,23.0,6.0,82.0,800.0,1.0,12.4,1016.1,3.3,0.0,0.8
2004-10-04 16:00:00,26.0,7.0,78.0,700.0,1.0,12.7,1016.5,2.2,0.0,1.1
2004-10-04 17:00:00,22.0,5.0,72.0,500.0,1.0,11.3,1017.0,2.6,0.0,0.6
2004-10-04 18:00:00,15.0,3.0,66.0,300.0,1.0,9.2,1017.1,3.4,0.0,0.4
2004-10-04 19:00:00,12.0,2.0,54.0,300.0,8.0,8.1,1017.3,5.7,0.0,0.5
2004-10-04 20:00:00,3.0,1.0,40.0,200.0,24.0,7.0,1017.3,4.0,0.0,0.5
2004-10-04 21:00:00,3.0,2.0,59.0,200.0,2.0,7.4,1017.2,5.9,0.0,0.5
2004-10-04 22:00:00,9.0,4.0,64.0,200.0,1.0,6.6,1017.3,5.5,0.0,0.7
2004-10-04 23:00:00,10.0,12.0,52.0,300.0,1.0,6.3,1017.5,5.7,0.0,0.0
2004-10-05 00:00:00,7.0,9.0,61.0,300.0,1.0,6.6,1017.9,5.9,0.0,0.0
2004-10-05 01:00:00,12.0,10.0,61.0,400.0,1.0,13.0,1018.1,4.9,0.0,0.9
2004-10-05 02:00:00,12.0,14.0,56.0,600.0,1.0,17.5,1018.5,3.0,0.0,0.8
2004-10-05 03:00:00,16.0,14.0,54.0,600.0,6.0,19.6,1018.0,3.3,0.0,1.0
2004-10-05 04:00:00,14.0,12.0,52.0,600.0,12.0,21.4,1016.7,2.6,0.0,0.8
2004-10-05 05:00:00,16.0,11.0,55.0,500.0,16.0,23.0,1015.9,-0.5,0.0,1.1
2004-10-05 06:00:00,9.0,6.0,42.0,400.0,38.0,23.4,1014.7,1.7,0.0,2.0
2004-10-05 07:00:00,6.0,4.0,28.0,300.0,56.0,24.5,1013.5,-0.7,0.0,2.5
2004-10-05 08:00:00,12.0,6.0,29.0,300.0,78.0,24.6,1012.5,2.7,0.0,3.5
2004-10-05 09:00:00,10.0,4.0,24.0,200.0,76.0,24.5,1011.8,2.6,0.0,2.8
2004-10-05 10:00:00,11.0,2.0,25.0,200.0,73.0,22.7,1011.5,3.2,0.0,3.4
2004-10-05 11:00:00,10.0,4.0,29.0,200.0,67.0,20.8,1011.5,3.0,0.0,2.7
2004-10-05 12:00:00,11.0,3.0,33.0,300.0,62.0,19.4,1011.5,3.9,0.0,2.6
2004-10-05 13:00:00,12.0,3.0,48.0,300.0,43.0,18.6,1011.7,4.0,0.0,2.1
2004-10-05 14:00:00,12.0,3.0,48.0,300.0,43.0,14.7,1012.4,6.3,0.0,1.2
2004-10-05 15:00:00,16.0,4.0,55.0,400.0,38.0,12.2,1012.7,7.5,0.0,0.6
2004-10-05 16:00:00,17.0,6.0,82.0,500.0,3.0,13.0,1012.8,6.8,0.0,1.2
2004-10-05 17:00:00,24.0,8.0,84.0,700.0,1.0,11.8,1013.0,7.5,0.0,0.7
2004-10-05 18:00:00,40.0,14.0,77.0,700.0,1.0,11.3,1013.1,7.6,0.0,1.3
2004-10-05 19:00:00,35.0,11.0,73.0,600.0,1.0,10.4,1013.0,8.0,0.0,0.5
2004-10-05 20:00:00,28.0,9.0,58.0,500.0,1.0,9.3,1012.5,7.7,0.0,1.2
2004-10-05 21:00:00,31.0,9.0,62.0,500.0,1.0,9.4,1012.8,6.5,0.0,0.6
2004-10-05 22:00:00,31.0,9.0,62.0,400.0,1.0,9.0,1012.5,7.1,0.0,0.8
2004-10-05 23:00:00,21.0,8.0,54.0,300.0,1.0,8.7,1012.9,7.3,0.0,0.6
2004-10-06 00:00:00,20.0,7.0,51.0,300.0,1.0,8.7,1013.5,7.6,0.0,0.6
2004-10-06 01:00:00,16.0,5.0,47.0,400.0,1.0,14.0,1014.2,7.1,0.0,1.1
2004-10-06 02:00:00,19.0,6.0,41.0,400.0,1.0,17.1,1014.5,6.9,0.0,1.2
2004-10-06 03:00:00,19.0,6.0,42.0,400.0,7.0,19.0,1014.2,6.5,0.0,1.2
2004-10-06 04:00:00,23.0,5.0,48.0,500.0,11.0,20.7,1013.7,2.5,0.0,1.1
2004-10-06 05:00:00,37.0,22.0,67.0,900.0,14.0,22.0,1012.7,4.1,0.0,1.2
2004-10-06 06:00:00,45.0,28.0,70.0,1000.0,35.0,23.5,1011.6,5.8,0.0,2.5
2004-10-06 07:00:00,52.0,31.0,79.0,1100.0,40.0,24.7,1010.2,6.0,0.0,1.4
2004-10-06 08:00:00,62.0,38.0,88.0,1300.0,53.0,24.7,1009.4,6.9,0.0,2.5
2004-10-06 09:00:00,58.0,30.0,76.0,1000.0,79.0,24.7,1008.7,6.4,0.0,2.8
2004-10-06 10:00:00,62.0,23.0,63.0,800.0,115.0,23.4,1008.3,6.6,0.0,2.8
2004-10-06 11:00:00,49.0,16.0,56.0,500.0,98.0,20.8,1008.2,8.4,0.0,1.0
2004-10-06 12:00:00,42.0,18.0,64.0,500.0,76.0,16.5,1008.2,10.8,0.0,0.0
2004-10-06 13:00:00,46.0,26.0,99.0,600.0,27.0,14.4,1008.7,10.4,0.0,0.0
2004-10-06 14:00:00,54.0,17.0,114.0,800.0,8.0,13.5,1008.8,10.7,0.0,0.0
2004-10-06 15:00:00,72.0,14.0,126.0,1300.0,1.0,13.8,1008.6,10.4,0.0,0.9
2004-10-06 16:00:00,79.0,16.0,119.0,1700.0,1.0,14.1,1008.5,10.5,0.0,1.0
2004-10-06 17:00:00,79.0,16.0,119.0,1700.0,1.0,13.6,1008.1,10.2,0.0,1.2
2004-10-06 18:00:00,117.0,31.0,120.0,2200.0,1.0,12.9,1008.0,9.9,0.0,1.0
2004-10-06 19:00:00,114.0,31.0,110.0,2200.0,1.0,12.2,1007.7,10.3,0.0,0.6
2004-10-06 20:00:00,104.0,30.0,103.0,2000.0,1.0,11.6,1007.2,10.2,0.0,0.5
2004-10-06 21:00:00,85.0,24.0,92.0,1500.0,1.0,10.5,1007.1,9.7,0.0,0.1
2004-10-06 22:00:00,61.0,17.0,81.0,1000.0,1.0,10.0,1007.1,9.4,0.0,0.5
2004-10-06 23:00:00,65.0,18.0,72.0,1000.0,1.0,10.0,1007.5,9.7,0.0,0.7
2004-10-07 00:00:00,73.0,16.0,71.0,1300.0,1.0,10.2,1007.6,9.9,0.0,0.8
2004-10-07 01:00:00,76.0,18.0,67.0,1500.0,1.0,13.3,1008.0,11.0,0.0,1.2
2004-10-07 02:00:00,80.0,20.0,62.0,1600.0,1.0,16.4,1007.7,10.7,0.0,1.9
2004-10-07 03:00:00,100.0,24.0,69.0,1700.0,1.0,18.4,1007.5,11.0,0.0,1.0
2004-10-07 04:00:00,125.0,30.0,83.0,1600.0,6.0,20.5,1006.9,11.1,0.0,1.3
2004-10-07 05:00:00,149.0,28.0,117.0,1600.0,17.0,21.6,1006.1,11.3,0.0,1.0
2004-10-07 06:00:00,169.0,29.0,146.0,1900.0,19.0,23.1,1005.0,11.8,0.0,1.7
2004-10-07 07:00:00,168.0,29.0,159.0,1800.0,42.0,24.6,1004.3,12.2,0.0,0.9
2004-10-07 08:00:00,183.0,31.0,172.0,2100.0,60.0,24.3,1004.0,11.9,0.0,1.7
2004-10-07 09:00:00,217.0,39.0,120.0,1500.0,153.0,23.7,1003.9,11.4,0.0,1.7
2004-10-07 10:00:00,223.0,51.0,64.0,1300.0,214.0,22.7,1003.9,11.7,0.0,1.5
2004-10-07 11:00:00,240.0,50.0,70.0,1400.0,198.0,20.0,1003.9,13.0,0.0,0.2
2004-10-07 12:00:00,238.0,52.0,83.0,1400.0,169.0,17.2,1004.3,13.5,0.0,0.0
2004-10-07 13:00:00,238.0,52.0,83.0,1400.0,169.0,16.0,1004.4,13.7,0.0,0.0
2004-10-07 14:00:00,253.0,47.0,149.0,2300.0,2.0,15.5,1005.0,14.4,0.0,0.1
2004-10-07 15:00:00,278.0,41.0,174.0,2200.0,32.0,14.8,1005.1,14.0,0.0,0.8
2004-10-07 16:00:00,263.0,56.0,98.0,1700.0,84.0,14.4,1004.9,13.6,0.0,0.0
2004-10-07 17:00:00,263.0,56.0,98.0,1700.0,84.0,14.2,1005.0,12.8,0.0,1.5
2004-10-07 18:00:00,234.0,39.0,83.0,1400.0,50.0,14.2,1004.8,12.2,0.0,0.6
2004-10-07 19:00:00,211.0,24.0,81.0,1200.0,39.0,13.1,1004.5,12.2,0.0,0.5
2004-10-07 20:00:00,174.0,24.0,52.0,1000.0,64.0,13.2,1004.4,11.6,0.0,0.5
2004-10-07 21:00:00,193.0,21.0,71.0,1000.0,35.0,12.4,1004.6,11.5,0.0,0.0
2004-10-07 22:00:00,204.0,19.0,76.0,1000.0,25.0,12.0,1004.9,11.5,0.0,0.4
2004-10-07 23:00:00,207.0,16.0,72.0,1000.0,19.0,12.1,1005.2,11.8,0.0,0.7
2004-10-08 00:00:00,212.0,14.0,83.0,1100.0,2.0,12.7,1005.6,12.5,0.0,0.8
2004-10-08 01:00:00,215.0,13.0,81.0,1100.0,1.0,13.3,1005.9,12.5,0.0,0.8
2004-10-08 02:00:00,224.0,17.0,91.0,1300.0,1.0,14.8,1006.0,12.1,0.0,1.2
2004-10-08 03:00:00,248.0,17.0,98.0,1700.0,1.0,16.2,1006.5,12.2,0.0,0.9
2004-10-08 04:00:00,265.0,19.0,108.0,1900.0,1.0,17.3,1006.2,12.2,0.0,1.4
2004-10-08 05:00:00,276.0,25.0,118.0,1800.0,2.0,18.5,1005.8,12.7,0.0,1.1
2004-10-08 06:00:00,283.0,24.0,106.0,1500.0,34.0,19.3,1005.2,12.6,0.0,2.0
2004-10-08 07:00:00,290.0,28.0,88.0,1600.0,67.0,20.1,1004.8,12.8,0.0,0.6
2004-10-08 08:00:00,262.0,25.0,68.0,1500.0,101.0,20.2,1004.6,12.7,0.0,1.3
2004-10-08 09:00:00,223.0,26.0,57.0,1300.0,133.0,20.1,1004.6,14.5,0.0,0.7
2004-10-08 10:00:00,221.0,26.0,52.0,1200.0,146.0,19.0,1005.0,14.5,0.0,0.1
2004-10-08 11:00:00,226.0,28.0,58.0,1300.0,138.0,17.0,1005.5,13.7,0.0,0.0
2004-10-08 12:00:00,227.0,29.0,59.0,1300.0,138.0,15.5,1006.1,13.5,0.0,0.0
2004-10-08 13:00:00,253.0,251.328,700.073,1300.0,138.0,14.6,1006.8,13.1,0.0,0.0
2004-10-08 14:00:00,284.0,188.496,700.073,1300.0,152.082,14.5,1007.5,13.4,0.0,0.7
2004-10-08 15:00:00,281.0,222.768,700.073,1300.0,24.633,14.5,1008.0,13.4,0.0,0.8
2004-10-08 16:00:00,283.0,197.064,700.073,1300.0,205.632,14.8,1008.3,13.2,0.0,1.1
2004-10-08 17:00:00,290.0,18.0,123.0,1700.0,1.0,14.6,1008.2,13.1,0.0,0.9
2004-10-08 18:00:00,297.0,16.0,116.0,1700.0,1.0,14.3,1008.4,12.8,0.0,0.7
2004-10-08 19:00:00,321.0,16.0,122.0,1900.0,1.0,14.0,1008.5,12.9,0.0,0.6
2004-10-08 20:00:00,290.0,12.0,101.0,1800.0,1.0,14.6,1008.7,13.5,0.0,0.8
2004-10-08 21:00:00,282.0,9.0,85.0,1300.0,1.0,15.1,1008.8,13.5,0.0,0.8
2004-10-08 22:00:00,295.0,10.0,86.0,1200.0,1.0,15.0,1009.6,13.5,0.0,0.9
2004-10-08 23:00:00,280.0,12.0,112.0,1300.0,1.0,15.3,1010.4,13.7,0.0,0.5
2004-10-09 00:00:00,263.0,15.0,111.0,1300.0,1.0,15.8,1011.2,14.2,0.0,0.5
2004-10-09 01:00:00,243.0,16.0,96.0,1200.0,5.0,16.2,1012.2,14.4,0.0,0.6
2004-10-09 02:00:00,224.0,15.0,92.0,1200.0,3.0,16.9,1013.2,14.7,0.0,1.5
2004-10-09 03:00:00,204.0,15.0,80.0,1200.0,16.0,17.0,1013.7,14.6,0.0,0.7
2004-10-09 04:00:00,176.0,18.0,96.0,1600.0,9.0,17.0,1013.8,14.6,0.0,1.4
2004-10-09 05:00:00,214.0,19.0,110.0,1500.0,4.0,17.5,1013.4,14.9,0.0,1.4
2004-10-09 06:00:00,214.0,19.0,110.0,1500.0,4.0,18.5,1013.0,15.0,0.0,1.3
2004-10-09 07:00:00,226.0,20.0,103.0,1600.0,14.0,19.1,1012.8,14.8,0.0,2.0
2004-10-09 08:00:00,239.0,21.0,95.0,1600.0,6.0,19.3,1012.7,15.2,0.0,1.0
2004-10-09 09:00:00,239.0,22.0,82.0,1500.0,38.0,19.3,1012.6,14.8,0.0,2.0
2004-10-09 10:00:00,148.0,26.0,65.0,1300.0,61.0,19.0,1012.6,15.1,0.0,1.2
2004-10-09 11:00:00,180.0,27.0,71.0,1200.0,52.0,18.2,1012.6,15.1,0.0,1.1
2004-10-09 12:00:00,176.0,27.0,79.0,1300.0,41.0,18.0,1013.2,15.1,0.0,0.8
2004-10-09 13:00:00,198.0,27.0,90.0,1500.0,21.0,17.9,1013.7,15.3,0.0,0.5
2004-10-09 14:00:00,198.0,27.0,90.0,1500.0,21.0,17.6,1014.2,15.2,0.0,0.6
2004-10-09 15:00:00,193.0,25.0,120.0,1500.0,1.0,17.4,1014.5,15.4,0.0,0.2
2004-10-09 16:00:00,168.0,25.0,114.0,1500.0,1.0,17.0,1014.4,15.7,0.0,0.6
2004-10-09 17:00:00,182.0,25.0,116.0,1500.0,1.0,16.9,1014.2,15.4,0.0,0.4
2004-10-09 18:00:00,187.0,22.0,113.0,1600.0,1.0,16.8,1014.0,15.7,0.0,0.0
2004-10-09 19:00:00,188.0,18.0,105.0,1600.0,1.0,16.4,1013.9,15.4,0.0,0.2
2004-10-09 20:00:00,169.0,18.0,99.0,1500.0,1.0,16.5,1013.6,15.9,0.0,0.6
2004-10-09 21:00:00,215.0,17.0,104.0,1600.0,1.0,16.4,1013.7,15.8,0.0,0.4
2004-10-09 22:00:00,208.0,18.0,105.0,1700.0,1.0,16.7,1013.5,16.2,0.0,0.6
2004-10-09 23:00:00,175.0,15.0,97.0,1500.0,1.0,17.0,1014.1,16.4,0.0,0.5
2004-10-10 00:00:00,153.0,14.0,87.0,1300.0,1.0,17.2,1014.1,16.6,0.0,0.0
2004-10-10 01:00:00,116.0,10.0,75.0,1000.0,1.0,17.6,1014.5,17.0,0.0,0.4
2004-10-10 02:00:00,87.0,12.0,72.0,1000.0,1.0,18.3,1015.0,16.8,0.0,0.7
2004-10-10 03:00:00,101.0,18.0,70.0,1100.0,1.0,19.3,1014.6,17.1,0.0,0.6
2004-10-10 04:00:00,130.0,19.0,79.0,1200.0,1.0,19.7,1014.3,16.9,0.0,1.3
2004-10-10 05:00:00,131.0,22.0,89.0,1400.0,3.0,20.3,1014.0,16.5,0.0,1.4
2004-10-10 06:00:00,146.0,32.0,83.0,1400.0,21.0,21.1,1012.8,17.1,0.0,1.3
2004-10-10 07:00:00,141.0,47.0,68.0,1500.0,44.0,21.2,1012.4,17.0,0.0,1.2
2004-10-10 08:00:00,110.0,56.0,56.0,1600.0,64.0,21.3,1011.6,17.3,0.0,1.1
2004-10-10 09:00:00,128.0,52.0,75.0,1700.0,42.0,20.7,1011.7,17.1,0.0,0.9
2004-10-10 10:00:00,110.0,56.0,56.0,1600.0,64.0,19.9,1011.5,16.9,0.0,0.6
2004-10-10 11:00:00,106.0,58.0,77.0,900.0,48.0,18.6,1011.7,16.7,0.0,0.0
2004-10-10 12:00:00,102.0,52.0,86.0,900.0,36.0,17.7,1012.0,16.6,0.0,0.0
2004-10-10 13:00:00,165.0,34.0,117.0,1600.0,1.0,17.3,1012.2,16.5,0.0,0.1
2004-10-10 14:00:00,174.0,33.0,113.0,1700.0,1.0,17.1,1012.4,16.5,0.0,0.5
2004-10-10 15:00:00,188.0,29.0,124.0,2000.0,1.0,17.2,1012.4,16.7,0.0,0.0
2004-10-10 16:00:00,225.0,28.0,127.0,2000.0,1.0,17.4,1012.0,16.9,0.0,0.1
2004-10-10 17:00:00,230.0,24.0,123.0,2100.0,1.0,17.5,1011.3,17.0,0.0,0.7
2004-10-10 18:00:00,219.0,23.0,115.0,2100.0,1.0,17.5,1011.1,16.9,0.0,1.2
2004-10-10 19:00:00,240.0,21.0,104.0,2200.0,1.0,17.5,1011.0,16.7,0.0,1.0
2004-10-10 20:00:00,194.0,19.0,86.0,1900.0,1.0,17.6,1010.4,16.8,0.0,1.1
2004-10-10 21:00:00,171.0,18.0,80.0,1700.0,1.0,17.6,1010.0,16.8,0.0,1.2
2004-10-10 22:00:00,147.0,16.0,76.0,1500.0,1.0,17.5,1010.1,16.9,0.0,0.7
2004-10-10 23:00:00,131.0,15.0,71.0,1300.0,1.0,17.5,1009.8,17.0,0.8,0.7
2004-10-11 00:00:00,123.0,13.0,71.0,1300.0,1.0,17.4,1010.4,17.1,0.4,0.9
2004-10-11 01:00:00,97.0,12.0,63.0,1200.0,1.0,17.7,1010.9,17.4,0.6,1.1
2004-10-11 02:00:00,108.0,11.0,63.0,1300.0,1.0,17.3,1011.2,17.0,0.2,0.8
2004-10-11 03:00:00,92.0,10.0,62.0,900.0,4.0,17.1,1011.5,16.8,0.2,0.5
2004-10-11 04:00:00,40.0,8.0,45.0,700.0,26.0,16.9,1011.5,16.6,0.2,0.6
2004-10-11 05:00:00,19.0,6.0,63.0,700.0,11.781,18.0,1011.2,16.3,0.0,1.2
2004-10-11 06:00:00,5.0,6.0,50.0,700.0,242.046,20.2,1010.3,16.2,0.1,1.7
2004-10-11 07:00:00,22.0,6.0,31.0,400.0,44.0,22.1,1010.0,14.7,0.0,1.4
2004-10-11 08:00:00,16.0,7.0,19.0,400.0,644.742,22.1,1010.0,13.2,0.0,1.7
2004-10-11 09:00:00,3.0,6.0,17.0,400.0,687.582,22.3,1010.7,13.6,0.0,1.2
2004-10-11 10:00:00,3.0,4.0,23.0,400.0,627.606,20.1,1011.1,15.1,0.0,0.5
2004-10-11 11:00:00,8.0,4.0,29.0,400.0,563.346,17.8,1011.4,14.3,0.0,0.0
2004-10-11 12:00:00,12.0,4.0,42.0,400.0,37.485,15.2,1012.6,13.6,0.0,0.0
2004-10-11 13:00:00,21.0,4.0,72.0,400.0,49.266,14.6,1013.4,14.0,0.0,0.6
2004-10-11 14:00:00,28.0,7.0,74.0,400.0,49.266,13.9,1014.4,13.4,0.0,0.0
2004-10-11 15:00:00,37.0,7.0,76.0,1000.0,1.0,13.8,1015.2,13.5,0.0,0.4
2004-10-11 16:00:00,41.0,5.0,73.0,700.0,1.0,13.4,1015.6,13.2,0.0,0.6
2004-10-11 17:00:00,40.0,5.0,60.0,500.0,3.0,13.5,1016.2,13.2,0.0,0.6
2004-10-11 18:00:00,38.0,6.0,66.0,500.0,1.0,12.3,1016.3,12.1,0.0,0.1
2004-10-11 19:00:00,33.0,4.0,58.0,500.0,1.0,11.6,1016.6,11.4,0.0,0.1
2004-10-11 20:00:00,33.0,3.0,55.0,500.0,1.0,10.5,1016.5,10.3,0.0,0.5
2004-10-11 21:00:00,24.0,4.0,51.0,300.0,1.0,12.4,1017.0,3.9,0.0,2.3
2004-10-11 22:00:00,8.0,5.0,51.0,200.0,10.0,14.6,1017.4,2.1,0.0,1.6
2004-10-11 23:00:00,3.0,6.0,25.0,200.0,34.0,14.8,1017.5,1.7,0.0,2.6
2004-10-12 00:00:00,6.0,6.0,24.0,200.0,39.0,14.9,1018.0,2.4,0.0,2.3
2004-10-12 01:00:00,11.0,13.0,32.0,300.0,29.0,16.5,1018.8,4.8,0.0,1.2
2004-10-12 02:00:00,8.0,16.0,36.0,300.0,25.0,18.5,1019.0,4.3,0.0,1.5
2004-10-12 03:00:00,7.0,5.0,24.0,200.0,41.0,19.4,1018.7,0.4,0.0,3.0
2004-10-12 04:00:00,4.0,4.0,19.0,300.0,50.0,20.7,1017.9,1.5,0.0,1.8
2004-10-12 05:00:00,4.0,3.0,15.0,200.0,56.0,22.0,1016.7,1.6,0.0,1.7
2004-10-12 06:00:00,7.0,8.0,17.0,300.0,61.0,22.8,1015.6,1.2,0.0,1.1
